75;4585.71;9.50;962.69;big
75;4501.83;9.50;944.85;big
76;4693.69;14.60;1035.18;big
76;4776.57;9.50;1157.78;big
76;4665.43;9.50;975.15;big
76;4747.44;9.50;1102.18;big
77;4712.46;9.50;1288.72;big
77;4738.16;9.50;1228.64;big
78;4879.00;9.50;937.00;big
78;4872.00;9.50;785.00;big
79;4861.96;9.50;1273.51;big
79;4957.90;9.50;1394.75;big
79;4948.03;9.50;1300.58;big
79;4863.01;9.50;1344.83;big
80;4688.83;9.50;781.53;big
80;4677.43;9.50;700.53;big
80;4759.55;9.50;713.40;big
80;4677.00;9.57;647.00;big
80;4741.80;9.50;624.43;big
80;4816.10;9.50;632.61;big
81;5370.00;9.50;364.00;big
81;0.00;9.50;0.00;big
82;4968.99;9.50;429.14;big
82;4975.33;9.50;485.74;big
82;4928.47;9.50;538.68;big
82;4897.99;9.50;498.37;big
83;5167.91;9.70;568.85;big
83;5299.79;9.50;509.70;big
84;5084.00;9.50;727.00;big
84;0.00;9.50;0.00;big
85;3617.00;9.50;169.00;big
85;3870.00;9.50;200.00;big
86;5251.00;9.50;123.00;big
86;5519.00;9.50;153.00;big
87;5093.00;9.50;1581.00;big
87;5229.00;9.50;1713.00;big
88;130.00;9.50;1939.00;big
88;5499.00;9.50;1729.00;big
89;820.00;9.50;1614.00;big
89;862.00;9.50;1422.00;big
90;5104.25;9.50;1374.05;big
90;5074.71;9.50;1318.27;big
90;4886.67;9.50;1100.40;big
90;5071.56;9.50;1245.94;big
90;5006.96;9.50;1197.70;big
90;4941.95;9.50;1162.77;big
91;4803.13;9.50;477.76;big
91;4723.92;9.50;453.18;big
92;4580.50;9.50;475.03;big
92;4647.97;9.50;386.83;big
92;4547.86;9.50;363.81;big
93;4869.40;9.50;569.08;big
93;4787.30;9.50;557.72;big
93;4693.12;9.50;552.55;big
93;4615.37;9.50;558.17;big
93;4552.80;9.50;570.73;big
93;4487.69;9.50;583.91;big
94;5084.00;9.50;950.00;big
94;5193.00;9.50;1184.00;big
95;48.00;9.50;1185.00;big
95;5475.00;9.50;1177.00;big
96;56.00;9.50;1492.00;big
96;5448.00;9.50;1500.00;big
97;78.00;9.50;670.00;big
97;5432.00;9.50;801.00;big
98;4945.00;9.50;79.00;big
98;4744.00;9.50;68.00;big
99;4461.00;9.50;416.00;big
99;4485.00;9.50;132.00;big
100;3361.18;9.50;1070.88;small
100;3550.99;9.50;847.99;big
100;3457.53;9.50;896.18;small
100;3419.69;9.50;955.15;small
100;3393.58;9.50;1007.68;small
101;4141.00;9.50;779.00;big
101;4225.00;9.50;876.00;big
102;3499.00;9.50;516.00;big
102;3599.00;9.50;696.00;big
103;3457.00;9.50;353.00;big
103;3381.00;9.50;244.00;big
104;3855.00;9.50;932.00;big
104;3732.00;9.50;976.00;big
105;332.00;9.50;713.00;big
105;364.00;9.50;1114.00;big
106;1093.00;9.50;1207.00;big
106;1308.00;9.50;1039.00;big
107;1504.00;9.50;963.00;big
107;1473.00;9.50;858.00;big
108;1564.00;9.50;261.00;big
108;1610.00;9.50;494.00;big
109;1450.00;9.50;782.00;big
109;1507.00;9.50;643.00;big
110;1173.00;9.50;690.00;big
110;1198.00;9.50;914.00;big
111;772.00;9.50;715.00;big
111;810.00;9.50;1125.00;big
112;269.00;9.50;146.00;big
112;672.00;9.50;120.00;big
113;5587.00;9.50;457.00;big
113;433.00;10.38;384.00;big
114;584.00;9.50;1816.00;big
114;246.00;9.50;1711.00;big
115;627.00;9.50;1456.00;big
115;313.00;9.50;1464.00;big
116;3540.97;14.40;1280.04;big
116;3707.04;12.80;1252.54;big
116;3568.10;15.30;1232.06;big
116;3643.10;12.00;1236.04;big
117;1723.42;9.80;1642.07;big
117;1599.63;9.70;1499.36;big
117;1543.78;12.40;1503.04;big
117;1569.29;10.70;1561.68;big
117;1630.41;10.00;1557.82;big
117;1606.42;10.70;1601.94;big
117;1641.30;13.10;1613.87;big
117;1685.66;9.90;1580.79;big
118;934.00;9.82;1488.00;big
118;922.00;10.30;1643.00;big
119;1221.82;13.20;1453.74;big
119;1193.42;12.80;1375.21;big
119;1309.97;10.10;1407.49;big
119;1277.36;10.40;1394.10;big
119;1311.51;10.30;1360.86;big
119;1266.89;10.40;1329.66;big
119;1241.71;11.30;1367.72;big
119;1225.84;11.50;1405.61;big
120;1484.65;10.90;1623.68;big
120;1516.23;10.90;1547.48;big
120;1420.56;10.50;1527.78;big
120;1443.88;10.60;1571.74;big
120;1405.53;11.00;1635.82;big
120;1331.66;10.30;1631.48;big
120;1341.93;11.20;1695.38;big
121;1547.08;11.00;1611.27;big
121;1793.74;9.80;1629.67;big
121;1834.49;9.70;1666.21;big
121;1768.04;11.80;1683.08;big
121;1669.87;9.70;1662.63;big
121;1600.37;10.60;1638.71;big
122;1201.00;10.90;1809.00;big
122;907.00;12.95;1811.00;big
123;1119.00;14.28;1327.00;big
123;1262.00;15.32;1201.00;big
124;1702.00;14.05;1011.00;big
124;1603.00;17.00;887.00;big
125;2053.00;11.25;506.00;big
125;2184.00;10.60;716.00;big
126;2806.02;14.00;1221.33;big
126;2828.73;14.10;1235.31;big
126;2867.37;12.50;1245.02;big
126;2907.11;13.90;1242.11;big
126;2875.94;11.70;1213.76;big
127;2689.00;10.50;1054.00;big
127;3031.00;10.85;1047.00;big
127;2886.64;10.40;1126.13;big
127;2811.55;10.60;991.30;big
127;3096.26;10.20;912.41;big
127;3155.46;10.10;1072.84;big
128;3285.65;9.80;1145.63;small
128;3326.64;10.30;1030.65;big
128;3308.14;11.00;1070.31;big
128;3290.16;9.80;1107.59;big
128;3243.45;9.60;1145.40;small
128;3213.27;10.10;1152.21;small
128;3230.33;9.80;1109.91;big
128;3223.44;11.00;1061.11;big
128;3274.18;10.10;1035.98;big
129;3259.70;13.00;1281.62;big
129;3248.01;11.30;1322.58;big
129;3292.65;11.10;1339.34;small
130;3312.32;9.80;1515.88;big
130;3286.58;10.00;1497.72;small
130;3283.35;9.90;1526.62;small
130;3308.25;9.80;1543.97;small
130;3332.39;9.80;1529.24;small
130;3330.51;9.80;1500.32;small
131;3197.80;9.90;1574.84;big
131;3236.99;10.00;1594.14;big
131;3249.61;9.80;1565.48;big
131;3258.86;9.90;1622.24;big
132;3261.43;10.40;1689.63;big
132;3261.45;10.30;1717.83;big
132;3300.27;10.30;1691.46;big
132;3295.23;10.30;1728.16;big
133;3377.92;10.00;1555.51;big
133;3420.72;10.20;1537.06;big
133;3434.94;9.90;1563.05;big
134;3563.53;12.40;1333.27;small
134;3523.81;13.60;1331.36;small
134;3448.97;16.70;1386.80;small
134;3475.40;14.60;1370.54;small
134;3507.76;16.80;1371.37;small
135;3477.28;11.60;1422.29;big
135;3525.36;10.70;1395.95;small
135;3428.54;9.70;1428.00;small
135;3511.37;9.80;1448.63;small
135;3461.65;9.90;1450.28;small
136;3659.53;9.90;1417.78;big
136;3702.05;10.40;1322.89;big
136;3743.37;9.90;1486.87;big
136;3777.41;9.80;1372.75;big
136;3807.77;10.00;1289.06;big
136;3771.46;10.50;1538.02;big
136;3853.02;10.60;1473.32;big
136;3914.05;10.70;1378.04;big
136;3845.18;10.40;1581.80;big
136;3973.87;9.80;1520.59;big
136;4036.30;10.60;1423.53;big
137;3589.97;9.70;1523.02;big
137;3563.50;9.60;1489.83;big
137;3567.53;9.60;1455.02;big
137;3631.02;9.60;1493.35;big
137;3547.24;9.80;1538.09;small
138;3717.00;11.88;1580.00;big
138;3728.48;15.30;1661.97;big
138;3724.20;14.00;1717.55;big
138;3725.30;11.10;1804.62;big
138;3730.91;10.00;1872.89;big
138;3808.47;15.00;1896.43;big
139;3300.82;11.30;399.35;big
139;3226.86;12.30;302.96;big
139;3122.42;11.70;182.07;big
140;2724.87;11.30;834.13;big
140;2929.26;10.50;791.75;big
140;3142.56;10.60;695.16;big
140;3093.13;11.80;522.62;big
140;3324.82;12.70;563.41;big
141;4133.69;10.30;1061.24;big
141;4174.95;9.90;1042.20;big
141;4213.33;10.00;1025.51;big
141;4242.47;10.70;1062.28;big
142;4437.72;11.60;981.17;big
142;4377.51;10.70;953.80;big
142;4444.98;9.90;920.60;big
142;4467.51;10.00;837.41;big
142;4382.73;9.70;867.92;big
143;4574.23;13.70;1386.91;big
143;4631.90;12.50;1409.74;big
143;4663.47;11.90;1351.67;big
143;4615.53;10.00;1312.45;big
144;4499.81;14.20;1341.61;big
144;4552.54;13.50;1289.21;big
144;4500.94;15.30;1246.13;big
144;4435.15;16.50;1214.67;big
145;4168.72;13.00;1307.84;big
145;4042.92;12.70;1299.03;big
145;4216.51;14.10;1388.74;big
145;4154.97;12.70;1428.59;big
145;4105.82;18.50;1362.28;big
146;3982.00;17.43;1217.00;big
146;4264.54;12.70;1102.54;big
146;4119.01;12.20;1110.21;big
146;4104.04;23.00;1204.69;big
146;4351.75;20.60;1155.53;big
146;4174.54;22.30;1208.68;big
148;4895.46;13.10;1398.00;big
148;4926.99;12.80;1437.59;big
148;4956.29;13.20;1501.17;big
148;4970.85;10.60;1558.86;big
148;5033.74;11.00;1541.88;big
148;5037.43;9.50;1479.79;big
148;4870.84;10.90;1508.85;big
148;4892.12;12.40;1587.78;big
148;4818.69;10.00;1555.19;big
148;4742.62;10.90;1612.51;big
150;3528.96;9.80;1933.41;big
150;3553.42;9.90;1872.91;big
150;3595.41;10.50;1851.60;big
150;3665.51;9.80;1884.94;big
150;3605.69;10.40;1910.50;big
150;3706.38;9.80;1903.72;big
150;3777.61;9.80;1944.17;big
150;3670.42;9.80;1947.05;big
150;3655.35;9.60;2029.40;big
151;4053.08;10.40;1666.12;big
151;4122.92;10.10;1575.17;big
151;4147.13;9.90;1708.67;big
151;4241.42;10.50;1607.75;big
151;4231.08;10.10;1792.46;big
151;4302.83;11.20;1699.12;big
151;4332.55;10.80;1775.48;big
152;4254.36;12.70;1487.62;big
152;4338.98;14.70;1514.67;big
152;4344.31;14.90;1419.96;big
152;4407.85;14.60;1493.13;big
152;4449.67;13.40;1392.39;big
152;4493.73;13.50;1448.48;big
152;4591.34;12.20;1464.02;big
153;4017.72;10.90;1126.32;big
153;4062.81;10.60;1064.50;big
153;3959.29;10.20;1081.21;big
153;3948.72;9.90;1014.16;big
153;4011.72;10.60;1050.32;big
154;5034.14;13.10;1385.07;big
154;5004.91;12.10;1323.68;big
154;4995.21;11.50;1294.48;big
154;4978.07;12.50;1260.73;big
154;4943.91;10.10;1241.64;big
154;4909.62;9.50;1222.73;big
154;4867.82;12.30;1222.44;big
154;4855.89;10.80;1184.91;big
155;4731.64;11.40;1528.41;big
155;4839.83;10.80;1437.78;big
155;4701.28;10.40;1419.29;big
155;4764.77;11.40;1364.63;big
155;4766.13;12.50;1450.81;big
156;4854.00;10.40;341.00;big
156;5077.00;10.10;175.00;big
157;5565.00;11.65;162.00;big
157;5475.00;12.55;62.00;big
158;4325.56;14.50;710.59;big
158;4367.48;10.60;667.94;big
158;4396.22;9.90;631.87;big
158;4427.40;9.70;594.60;big
159;4618.77;12.00;715.05;big
159;4533.97;10.50;645.89;big
159;4589.96;10.30;613.69;big
159;4575.60;10.50;687.17;big
159;4629.16;10.30;657.20;big
160;4748.00;10.80;777.00;big
160;4699.00;10.38;903.00;big
160;4729.62;9.50;838.67;big
161;2550.68;12.10;1903.22;big
161;2481.54;10.90;1896.91;big
162;3805.92;11.80;1152.19;big
162;3775.12;12.00;1203.08;big
162;3865.28;16.90;1196.10;big
162;3830.58;15.60;1241.67;big
162;3890.27;12.40;1246.18;big
163;1752.00;9.80;718.00;big
163;1891.00;9.98;912.00;big
164;4697.71;11.50;1272.07;big
164;4640.43;11.70;1245.82;big
164;4676.69;9.70;1196.37;big
164;4634.63;9.70;1175.70;big
164;4669.00;11.25;1169.00;big
164;4682.98;11.30;1142.11;big
165;4517.63;10.60;1022.30;big
165;4596.35;10.20;1038.09;big
165;4623.65;10.30;1098.50;big
165;4534.47;9.70;965.58;big
167;4881.48;10.30;621.58;big
167;4965.35;10.80;604.99;big
167;4993.26;9.90;533.18;big
167;5044.55;17.00;560.60;big
167;5112.24;11.00;518.85;big
168;3022.77;9.50;1403.54;small
168;3052.65;9.50;1373.06;small
168;3080.42;9.50;1356.55;small
168;3094.02;9.50;1325.26;small
169;2937.50;9.50;1360.76;big
169;2938.94;9.50;1305.16;big
169;2989.88;9.50;1321.47;big
173;2879.14;9.50;1698.04;big
173;2904.26;9.50;1662.52;big
173;2906.43;9.50;1623.42;big
185;2732.03;15.50;1211.11;big
185;2734.92;14.60;1176.76;big
185;2688.85;13.60;1179.71;big
185;2678.91;15.00;1142.39;big
185;2767.84;15.00;1197.02;big
189;3654.43;9.70;1040.92;small
189;3718.92;9.50;1050.71;small
189;3673.22;9.50;1070.54;small
189;3635.53;9.50;1064.83;small
189;3576.70;9.50;1126.12;small
189;3605.56;9.50;1092.32;small
189;3607.73;9.70;1067.19;small
190;3384.49;13.10;1239.46;small
190;3375.82;13.70;1215.51;small
190;3389.52;12.80;1185.11;small
190;3364.88;11.90;1198.32;small
190;3361.62;10.40;1179.94;small
190;3370.05;12.20;1149.43;small
190;3350.11;10.40;1169.26;small
190;3330.47;10.20;1156.52;small
190;3336.05;12.50;1124.75;small
191;3526.03;9.70;1158.11;big
191;3500.09;10.40;1205.11;big
191;3489.78;10.20;1243.55;small
191;3428.28;11.80;1245.95;small
191;3426.07;11.00;1211.30;small
191;3459.78;10.80;1183.02;big
191;3458.74;10.30;1223.41;big
196;3166.35;9.50;1851.45;big
196;3109.38;9.50;1777.95;big
196;3129.19;9.50;1710.74;big
196;3139.85;9.50;1824.14;small
196;3234.38;9.50;1733.60;small
196;3158.94;9.50;1724.12;small
198;4279.82;9.50;688.43;big
198;4459.36;9.50;494.86;big
198;4335.06;9.50;619.74;big
198;4390.62;9.50;549.38;big
200;2946.86;13.90;1481.79;big
200;2978.59;11.30;1482.76;big
200;2994.68;11.30;1496.98;big
200;2968.02;10.40;1512.66;big
201;2989.04;14.50;1439.25;small
201;2987.73;9.70;1416.35;small
201;2930.69;10.60;1421.04;small
201;2958.20;10.50;1421.26;small
202;3050.32;12.20;1482.86;small
202;3046.31;11.40;1459.32;small
202;3026.25;13.50;1475.18;small
202;3010.85;14.80;1458.70;small
202;2976.69;16.70;1459.45;small
203;2907.85;10.50;1485.65;big
203;2881.28;10.80;1497.33;big
203;2898.37;10.10;1466.28;big
203;2871.97;10.70;1466.68;big
204;2831.80;10.40;1463.46;big
204;2801.14;10.30;1442.61;big
204;2822.79;10.00;1420.07;big
204;2879.82;11.70;1427.25;big
204;2844.53;10.10;1435.29;big
205;2717.14;10.50;1271.76;big
205;2750.25;13.50;1276.04;big
205;2771.71;14.10;1285.68;big
205;2779.43;12.60;1301.02;small
205;2729.41;12.00;1285.25;small
206;2683.75;12.90;1339.90;big
206;2677.03;9.80;1284.78;big
206;2675.77;10.00;1314.48;big
207;2759.43;13.30;1331.60;big
207;2716.80;12.00;1318.15;big
207;2710.51;12.70;1337.53;small
207;2709.12;10.70;1301.52;small
207;2740.72;12.40;1306.61;small
207;2761.21;12.10;1315.50;small
208;3111.97;10.90;1854.82;big
208;3024.79;11.50;1883.80;big
208;3149.73;9.90;1887.06;big
208;3055.10;11.60;1918.98;big
208;3074.53;9.70;1959.09;big
208;3123.11;9.50;1981.78;big
208;3074.20;12.10;1866.37;big
208;3103.98;11.50;1896.46;big
208;3131.62;11.80;1938.06;big
209;3189.55;11.70;1980.38;big
209;3243.34;10.40;1982.59;big
209;3199.83;10.50;1897.72;big
209;3238.59;10.80;1889.49;big
209;3210.91;10.70;1932.46;big
210;3423.72;10.40;1910.48;big
210;3369.62;10.60;1925.92;big
210;3322.83;10.10;1942.43;big
210;3283.81;10.00;1949.67;big
211;4598.28;11.10;1807.95;big
211;4514.25;10.40;1773.10;big
211;4584.51;10.50;1741.22;big
211;4648.00;13.07;1676.00;big
211;4447.06;11.50;1704.19;big
211;4538.24;12.00;1683.42;big
211;4601.09;11.40;1683.49;big
211;4618.27;12.10;1609.52;big
211;4634.72;11.90;1538.08;big
211;4559.40;12.70;1595.70;big
211;4511.08;12.20;1539.22;big
211;4402.95;12.00;1576.89;big
211;4469.83;11.70;1656.75;big
211;4377.96;11.40;1641.34;big
212;4786.48;14.70;1329.19;big
212;4790.81;10.10;1287.78;big
212;4804.99;12.10;1240.09;big
213;4566.36;9.90;1194.41;big
213;4458.58;10.40;1145.54;big
213;4538.93;10.30;1104.22;big
214;4290.63;10.90;915.69;big
214;4334.73;15.70;1080.71;big
214;4392.55;14.00;1034.72;big
214;4318.42;11.50;1011.02;big
215;4369.43;9.50;817.89;big
215;4371.30;11.40;759.92;big
215;4428.43;9.60;673.46;big
215;4397.16;10.20;718.78;big
216;3886.22;11.20;1132.81;big
216;3818.18;13.20;1094.86;big
216;3940.82;13.60;1217.58;big
216;3945.43;10.30;1168.40;big
216;3868.23;10.00;1075.88;big
217;3972.63;11.70;953.65;big
217;4037.97;10.90;940.94;big
217;4112.18;10.30;978.90;big
217;4038.83;10.40;1000.69;big
218;4332.67;13.40;1331.10;big
218;4407.49;13.50;1315.75;big
218;4270.24;16.50;1278.30;big
218;4355.96;19.60;1247.06;big
218;4278.52;21.90;1213.36;big
219;3744.91;12.40;1091.71;big
219;3722.08;11.30;1186.01;big
219;3709.52;17.10;1141.92;big
219;3648.19;11.90;1112.86;big
219;3641.38;14.40;1187.73;big
219;3594.09;11.50;1154.65;big
220;3461.81;15.10;1309.14;big
220;3428.37;11.40;1280.57;small
220;3456.90;14.90;1339.71;small
221;3066.70;10.10;1149.38;big
221;3014.56;11.80;1177.31;big
221;2992.40;11.00;1163.14;big
231;1541.29;9.70;1302.41;big
231;1527.54;9.70;1349.96;big
231;1500.00;9.90;1426.00;big
231;1511.90;10.40;1400.43;big
231;1482.42;10.30;1371.61;big
231;1538.57;9.80;1432.71;big
231;1582.15;9.70;1459.09;big
233;1934.19;10.00;1710.75;big
233;1610.02;11.10;1683.11;big
233;1601.26;11.60;1749.42;big
233;1683.62;9.80;1722.92;big
233;1604.44;9.70;1857.66;big
233;1670.36;10.60;1795.21;big
233;1732.87;11.40;1766.95;big
233;1827.27;11.00;1779.12;big
233;1594.78;10.40;1804.23;big
233;1898.16;11.00;1793.54;big
233;1677.17;9.50;1859.11;big
233;1789.52;11.10;1903.06;big
233;1632.92;10.20;1981.31;big
233;1762.76;11.40;1855.96;big
233;1691.90;10.30;1912.58;big
233;1747.25;9.70;2032.95;big
238;2988.69;11.00;1383.41;small
238;3014.82;13.00;1361.35;small
239;2690.51;12.00;1373.78;big
239;2723.58;12.80;1369.35;big
239;2758.67;13.30;1367.47;big
239;2733.55;12.10;1353.34;small
